0.0,0.0022222222222222222,0.0044444444444444444,0.006666666666666666,0.008888888888888889,0.011111111111111112,0.013333333333333332,0.015555555555555555,0.017777777777777778,0.02
-45.5690893596299,0.034392500608716826,111.87115524340034,234.69355131698455,358.9281259461096,479.29129986036065,599.1034209885561,722.327161243322,846.0496600291403,975.8539857932124
"[np.float64(26.4309106403701), np.float64(45.5690893596299)]","[np.float64(0.034392500608716826), np.float64(22.965607499391282)]","[np.float64(27.871155243400338), np.float64(28.128844756599662)]","[np.float64(40.69355131698455), np.float64(40.30644868301545)]","[np.float64(26.928125946109617), np.float64(24.071874053890383)]","[np.float64(26.291299860360652), np.float64(32.70870013963935)]","[np.float64(28.10342098855608), np.float64(23.89657901144392)]","[np.float64(28.327161243322053), np.float64(45.67283875667795)]","[np.float64(31.04966002914034), np.float64(26.95033997085966)]","[np.float64(42.85398579321236), np.float64(47.14601420678764)]"
8.883133860106904,0.4897021001515824,5.032648423531834,5.254481029368771,5.75713794602675,7.428645219256064,4.178898197771327,4.511990447537845,4.89314783218686,5.458225988470095
32.19528867332824,57.36797347330441,37.1306809639283,36.756016236092506,35.96248009126599,33.748420452260646,38.745376976017795,38.079249373940364,37.37484606634494,36.42558254586265
