-0.04,-0.03111111111111111,-0.022222222222222223,-0.013333333333333336,-0.004444444444444445,0.004444444444444445,0.013333333333333329,0.02222222222222222,0.03111111111111111,0.04
-939.9080837594352,-725.100176067027,-511.64589766878595,-294.3995264691598,-78.15016651528913,-78.3907356948229,345.0805328489252,566.594898953007,787.357051787991,1013.1136474016513
"[np.float64(11.091916240564842), np.float64(6.908083759435158)]","[np.float64(6.8998239329730495), np.float64(10.10017606702695)]","[np.float64(5.354102331214051), np.float64(9.645897668785949)]","[np.float64(7.6004735308401905), np.float64(8.39952646915981)]","[np.float64(7.849833484710871), np.float64(8.15016651528913)]","[np.float64(7.609264305177106), np.float64(8.390735694822894)]","[np.float64(7.080532848925202), np.float64(8.919467151074798)]","[np.float64(8.594898953007032), np.float64(6.405101046992968)]","[np.float64(10.357051787991054), np.float64(6.642948212008946)]","[np.float64(11.113647401651292), np.float64(7.886352598348708)]"
2.1930675033079665,1.7838499561294323,1.8162186794760933,1.8396388957574252,2.5473486188381513,2.531492023620842,1.89894390890707,1.7727108637462563,2.0047175621736537,2.1205940534186776
44.34557281224187,46.139446363672704,45.98325004427778,45.87196113729224,43.044845111356636,43.09908153785323,45.596370070003786,46.19385468022949,45.125548904398904,44.63746201988391
