-0.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.023,0.024,0.025,0.026,0.027,0.028,0.029,0.03,0.031,0.032,0.033,0.034,0.035,0.036,0.037,0.038,0.039,0.04,0.041,0.042,0.043,0.044,0.045,0.046,0.047,0.048,0.049,0.05,0.051,0.052,0.053,0.054,0.055,0.056,0.057,0.058,0.059,0.06,0.061,0.062,0.063,0.064,0.065,0.066,0.067,0.068,0.069,0.07,0.071,0.072,0.073,0.074,0.075,0.076,0.077,0.078,0.079,0.08,0.081,0.082,0.083,0.084,0.085,0.086,0.087,0.088,0.089,0.09,0.091,0.092,0.093,0.094,0.095,0.096,0.097,0.098,0.099,0.1,0.101,0.102,0.103,0.104,0.105,0.106,0.107,0.108,0.109,0.11,0.110999,0.111999,0.112999,0.113999,0.114999,0.115999,0.116999,0.117999,0.118999,0.119999,0.120999,0.121999,0.122999,0.123999,0.124999,0.125999,0.126999,0.127999,0.128999,0.129999,0.130999,0.131999,0.132999,0.133999,0.134999,0.135999,0.136999,0.137999,0.138999,0.139999,0.140999,0.141999,0.142999,0.143999,0.144999,0.145999,0.146999,0.147999,0.148999,0.149999,0.150999,0.151999,0.152999,0.153999,0.154999,0.155999,0.156999,0.157999,0.158999,0.159999,0.160999,0.161999,0.162999,0.163999,0.164999,0.165999,0.166999,0.167999,0.168999,0.169999,0.170999,0.171999,0.172999,0.173999,0.174999,0.175999,0.176999,0.177999,0.178999,0.179999,0.180999,0.181999,0.182999,0.183999,0.184999,0.185999,0.186999,0.187999,0.188999,0.189999,0.190999,0.191999,0.192999,0.193999,0.194999,0.195999,0.196999,0.197999,0.198999,0.199999,0.200999,0.201999,0.202999,0.203999,0.204999,0.205999,0.206999,0.207999,0.208999,0.209999,0.210999,0.211999,0.212999,0.213999,0.214999,0.215999,0.216999,0.217999,0.218999,0.219999,0.220999,0.221999,0.222999,0.223999,0.224999,0.225999,0.226999,0.227999,0.228999,0.229999,0.230999,0.231999,0.232999,0.233999,0.234999,0.235999,0.236999,0.237999,0.238999,0.239999,0.240999,0.241999,0.242999,0.243999,0.244999,0.245999,0.246999,0.247999,0.248999,0.249999,0.250999,0.251999,0.252999,0.253999,0.254999,0.255999,0.256999,0.257999,0.258999,0.259999,0.260998,0.261998,0.262998,0.263998,0.264998,0.265998,0.266998,0.267998,0.268998,0.269998,0.270998,0.271998,0.272998,0.273998,0.274998,0.275998,0.276998,0.277998,0.278998,0.279998,0.280998,0.281998,0.282998,0.283998,0.284998,0.285998,0.286998,0.287998,0.288998,0.289998,0.290998,0.291998,0.292998,0.293998,0.294998,0.295998,0.296998,0.297998,0.298998,0.299998,0.300998,0.301998,0.302998,0.303998,0.304998,0.305998,0.306998,0.307998,0.308998,0.309998,0.310998,0.311998,0.312998,0.313998,0.314998,0.315998,0.316998,0.317998,0.318998,0.319998,0.320998,0.321998,0.322998,0.323998,0.324998,0.325998,0.326998,0.327998,0.328998,0.329998,0.330998,0.331998,0.332998,0.333998,0.334998,0.335998,0.336998,0.337998,0.338998,0.339998,0.340998,0.341998,0.342998,0.343998,0.344998,0.345998,0.346998,0.347998,0.348998,0.349998,0.350998,0.351998,0.352998,0.353998,0.354998,0.355998,0.356998,0.357998,0.358998,0.359998,0.360998,0.361998,0.362998,0.363998,0.364998,0.365998,0.366998,0.367998,0.368998,0.369998,0.370998,0.371998,0.372998,0.373998,0.374998,0.375998,0.376998,0.377998,0.378998,0.379998,0.380998,0.381998,0.382998,0.383998,0.384998,0.385998,0.386998,0.387998,0.388998,0.389998,0.390998,0.391998,0.392998,0.393998,0.394998,0.395998,0.396998,0.397998,0.398998,0.399998,0.400998,0.401998,0.402998,0.403998,0.404998,0.405998,0.406998,0.407998,0.408998,0.409998,0.410998,0.411997,0.412997,0.413997,0.414997,0.415997,0.416997,0.417997,0.418997,0.419997,0.420997,0.421997,0.422997,0.423997,0.424997,0.425997,0.426997,0.427997,0.428997,0.429997,0.430997,0.431997,0.432997,0.433997,0.434997,0.435997,0.436997,0.437997,0.438997,0.439997,0.440997,0.441997,0.442997,0.443997,0.444997,0.445997,0.446997,0.447997,0.448997,0.449997,0.450997,0.451997,0.452997,0.453997,0.454997,0.455997,0.456997,0.457997,0.458997,0.459997,0.460997,0.461997,0.462997,0.463997,0.464997,0.465997,0.466997,0.467997,0.468997,0.469997,0.470997,0.471997,0.472997,0.473997,0.474997,0.475997,0.476997,0.477997,0.478997,0.479997,0.480997,0.481997,0.482997,0.483997,0.484997,0.485997,0.486997,0.487997,0.488997,0.489997,0.490997,0.491997,0.492997,0.493997,0.494997,0.495997,0.496997,0.497997,0.498997,0.499997,0.500997,0.501997,0.502997,0.503997,0.504997,0.505997,0.506997,0.507997,0.508997,0.509997,0.510997,0.511997,0.512997,0.513997,0.514997,0.515997,0.516997,0.517997,0.518997,0.519997,0.520997,0.521997,0.522997,0.523997,0.524997,0.525997,0.526997,0.527997,0.528997,0.529997,0.530997,0.531997,0.532997,0.533997,0.534997,0.535997,0.536997,0.537997,0.538997,0.539997,0.540997,0.541997,0.542997,0.543997,0.544997,0.545997,0.546997,0.547997,0.548997,0.549997,0.550997,0.551997,0.552997,0.553997,0.554997,0.555997,0.556997,0.557997,0.558997,0.559997,0.560997,0.561997,0.562996,0.563996,0.564996,0.565996,0.566996,0.567996,0.568996,0.569996,0.570996,0.571996,0.572996,0.573996,0.574996,0.575996,0.576996,0.577996,0.578996,0.579996,0.580996,0.581996,0.582996,0.583996,0.584996,0.585996,0.586996,0.587996,0.588996,0.589996,0.590996,0.591996,0.592996,0.593996,0.594996,0.595996,0.596996,0.597996,0.598996,0.599996,0.600996,0.601996,0.602996,0.603996,0.604996,0.605996,0.606996,0.607996,0.608996,0.609996,0.610996,0.611996,0.612996,0.613996,0.614996,0.615996,0.616996,0.617996,0.618996,0.619996,0.620996,0.621996,0.622996,0.623996,0.624996,0.625996,0.626996,0.627996,0.628996,0.629996,0.630996,0.631996,0.632996,0.633996,0.634996,0.635996,0.636996,0.637996,0.638996,0.639996,0.640996,0.641996,0.642996,0.643996,0.644996,0.645996,0.646996,0.647996,0.648996,0.649996,0.650996,0.651996,0.652996,0.653996,0.654996,0.655996,0.656996,0.657996,0.658996,0.659996,0.660996,0.661996,0.662996,0.663996,0.664996,0.665996,0.666996,0.667996,0.668996,0.669996,0.670996,0.671996,0.672996,0.673996,0.674996,0.675996,0.676996,0.677996,0.678996,0.679996,0.680996,0.681996,0.682996,0.683996,0.684996,0.685996,0.686996,0.687996,0.688996,0.689996,0.690996,0.691996,0.692996,0.693996,0.694996,0.695996,0.696996,0.697996,0.698996,0.699996,0.700996,0.701996,0.702996,0.703996,0.704996,0.705996,0.706996,0.707996,0.708996,0.709996,0.710996,0.711996,0.712996,0.713995,0.714995,0.715995,0.716995,0.717995,0.718995,0.719995,0.720995,0.721995,0.722995,0.723995,0.724995,0.725995,0.726995,0.727995,0.728995,0.729995,0.730995,0.731995,0.732995,0.733995,0.734995,0.735995,0.736995,0.737995,0.738995,0.739995,0.740995,0.741995,0.742995,0.743995,0.744995,0.745995,0.746995,0.747995,0.748995,0.749995,0.750995,0.751995,0.752995,0.753995,0.754995,0.755995,0.756995,0.757995,0.758995,0.759995,0.760995,0.761995,0.762995,0.763995,0.764995,0.765995,0.766995,0.767995,0.768995,0.769995,0.770995,0.771995,0.772995,0.773995,0.774995,0.775995,0.776995,0.777995,0.778995,0.779995,0.780995,0.781995,0.782995,0.783995,0.784995,0.785995,0.786995,0.787995,0.788995,0.789995,0.790995,0.791995,0.792995,0.793995,0.794995,0.795995,0.796995,0.797995,0.798995,0.799995,0.800995,0.801995,0.802995,0.803995,0.804995,0.805995,0.806995,0.807995,0.808995,0.809995,0.810995,0.811995,0.812995,0.813995,0.814995,0.815995,0.816995,0.817995,0.818995,0.819995,0.820995,0.821995,0.822995,0.823995,0.824995,0.825995,0.826995,0.827995,0.828995,0.829995,0.830995,0.831995,0.832995,0.833995,0.834995,0.835995,0.836995,0.837995,0.838995,0.839995,0.840995,0.841995,0.842995,0.843995,0.844995,0.845995,0.846995,0.847995,0.848995,0.849995,0.850995,0.851995,0.852995,0.853995,0.854995,0.855995,0.856995,0.857995,0.858995,0.859995,0.860995,0.861995,0.862995,0.863994,0.864994,0.865994,0.866994,0.867994,0.868994,0.869994,0.870994,0.871994,0.872994,0.873994,0.874994,0.875994,0.876994,0.877994,0.878994,0.879994,0.880994,0.881994,0.882994,0.883994,0.884994,0.885994,0.886994,0.887994,0.888994,0.889994,0.890994,0.891994,0.892994,0.893994,0.894994,0.895994,0.896994,0.897994,0.898994,0.899994,0.900994,0.901994,0.902994,0.903994,0.904994,0.905994,0.906994,0.907994,0.908994,0.909994,0.910994,0.911994,0.912994,0.913994,0.914994,0.915994,0.916994,0.917994,0.918994,0.919994,0.920994,0.921994,0.922994,0.923994,0.924994,0.925994,0.926994,0.927994,0.928994,0.929994,0.930994,0.931994,0.932994,0.933994,0.934994,0.935994,0.936994,0.937994,0.938994,0.939994,0.940994,0.941994,0.942994,0.943994,0.944994,0.945994,0.946994,0.947994,0.948994,0.949994,0.950994,0.951994,0.952994,0.953994,0.954994,0.955994,0.956994,0.957994,0.958994,0.959994,0.960994,0.961994,0.962994,0.963994,0.964994,0.965994,0.966994,0.967994,0.968994,0.969994,0.970994,0.971994,0.972994,0.973994,0.974994,0.975994,0.976994,0.977994,0.978994,0.979994,0.980994,0.981994,0.982994,0.983994,0.984994,0.985994,0.986994,0.987994,0.988994,0.989994,0.990994,0.991994,0.992994,0.993994,0.994994,0.995994,0.996994,0.997994,0.998994,0.999994,1.000994,1.001994,1.002994,1.003994,1.004994,1.005994,1.006994,1.007994,1.008994,1.009994,1.010994,1.011994,1.012994,1.013994,1.014993,1.015993,1.016993,1.017993,1.018993,1.019993,1.020993,1.021993,1.022993,1.023993,1.024993,1.025993,1.026993,1.027993,1.028993,1.029993,1.030993,1.031993,1.032993,1.033993,1.034993,1.035993,1.036993,1.037993,1.038993,1.039993,1.040993,1.041993,1.042993,1.043993,1.044993,1.045993,1.046993,1.047993,1.048993,1.049993,1.050993,1.051993,1.052993,1.053993,1.054993,1.055993,1.056993,1.057993,1.058993,1.059993,1.060993,1.061993,1.062993,1.063993,1.064993,1.065993,1.066993,1.067993,1.068993,1.069993,1.070993,1.071993,1.072993,1.073993,1.074993,1.075993,1.076993,1.077993,1.078993,1.079993,1.080993,1.081993,1.082993,1.083993,1.084993,1.085993,1.086993,1.087993,1.088993,1.089993,1.090993,1.091993,1.092993,1.093993,1.094993,1.095993,1.096993,1.097993,1.098993,1.099993,1.100993,1.101993,1.102993,1.103993,1.104993,1.105993,1.106993,1.107993,1.108993,1.109993,1.110993,1.111993,1.112993,1.113993,1.114993,1.115993,1.116993,1.117993,1.118993,1.119993,1.120993,1.121993,1.122993,1.123993,1.124993,1.125993,1.126993,1.127993,1.128993,1.129993,1.130993,1.131993,1.132993,1.133993,1.134993
