-0.01,-0.0077777777777777776,-0.005555555555555556,-0.003333333333333334,-0.0011111111111111113,0.0011111111111111113,0.0033333333333333322,0.005555555555555555,0.0077777777777777776,0.01
-634.1817135937027,-139.00461389023798,3.0012174336498663,507.3491599707816,984.7834053692093,-248.48155588020452,0.0,206.2954711468225,647.3408207867897,1022.9970330003027
"[np.float64(388.81828640629726), np.float64(387.18171359370274)]","[np.float64(369.995386109762), np.float64(139.00461389023798)]","[np.float64(3.0012174336498663), np.float64(345.99878256635014)]","[np.float64(418.3491599707816), np.float64(328.6508400292184)]","[np.float64(408.7834053692093), np.float64(38.21659463079072)]","[np.float64(133.51844411979548), np.float64(99.48155588020452)]","[np.float64(0.0), np.float64(0.0)]","[np.float64(123.2954711468225), np.float64(113.7045288531775)]","[np.float64(135.34082078678966), np.float64(120.65917921321034)]","[np.float64(20.997033000302736), np.float64(0.0029669996972643276)]"
47.90649869766406,39.63844125765532,20.053210163595026,39.97067132907187,35.51945644949572,22.29186039560697,0.0,32.61458587093116,30.431740981435492,0.22429687857279995
17.558724182339276,19.204281445328984,25.122934696881032,19.131783953676067,20.157286580430586,24.203686512484218,inf,20.898375436965843,21.50007682847022,64.15014820899445
