0.0,0.0011111111111111111,0.0022222222222222222,0.003333333333333333,0.0044444444444444444,0.005555555555555556,0.006666666666666666,0.0077777777777777776,0.008888888888888889,0.01
-47.12,-15.609690771852934,0.12198685171658144,21.193609918931806,53.566610455311974,84.85049914779644,116.61105698977107,147.40724845016692,179.6548271752086,210.24743742550655
"[np.float64(40.88), np.float64(47.12)]","[np.float64(36.39030922814707), np.float64(18.609690771852932)]","[np.float64(23.12198685171658), np.float64(27.87801314828342)]","[np.float64(21.193609918931806), np.float64(43.806390081068194)]","[np.float64(42.566610455311974), np.float64(35.433389544688026)]","[np.float64(41.85049914779644), np.float64(40.14950085220356)]","[np.float64(49.61105698977107), np.float64(37.38894301022893)]","[np.float64(36.40724845016692), np.float64(38.59275154983308)]","[np.float64(36.654827175208595), np.float64(35.345172824791405)]","[np.float64(40.24743742550655), np.float64(38.75256257449345)]"
6.410913887073346,5.504216996972765,1.8303959415842521,5.328296726460007,5.104245312893068,5.7471731435667275,5.701109052270468,5.045723687116865,5.527872591449163,5.456844669138448
17.325706768067043,9.053975053587349,-23.524640423360005,11.9923306889654,20.41925255311798,23.384002405360537,26.21560767071365,29.311907510080616,30.237617322673668,31.71578239066577
