-0.01,-0.0077777777777777776,-0.005555555555555556,-0.003333333333333334,-0.0011111111111111113,0.0011111111111111113,0.0033333333333333322,0.005555555555555555,0.0077777777777777776,0.01
-998.44909234412,-834.2991825613079,-605.4729034211323,-332.4155709763818,-149.72485999513026,-151.1477659057795,425.3462990017044,701.0672023374726,934.0902136959689,1023.0
"[np.float64(17.550907655879996), np.float64(22.449092344120004)]","[np.float64(14.70081743869207), np.float64(15.29918256130793)]","[np.float64(48.52709657886771), np.float64(18.472903421132287)]","[np.float64(15.584429023618213), np.float64(13.415570976381787)]","[np.float64(18.27514000486974), np.float64(52.72485999513026)]","[np.float64(16.852234094220506), np.float64(51.147765905779494)]","[np.float64(16.34629900170438), np.float64(141.65370099829562)]","[np.float64(15.067202337472622), np.float64(12.932797662527378)]","[np.float64(19.09021369596894), np.float64(25.90978630403106)]","[np.float64(0.0), np.float64(0.0)]"
4.32330612989808,3.157858479489008,4.390978450391072,4.182426224683873,11.809373732788552,10.374403023209947,7.659754237285224,2.849779770766398,4.539275627019611,0.0
38.45029303087807,41.17875954327972,38.31538668987987,38.7380470238062,29.72207546442579,30.847350496515933,33.48231609340311,42.07038681844465,38.02688172201851,inf
