-0.02,-0.015555555555555555,-0.011111111111111112,-0.006666666666666668,-0.0022222222222222227,0.0022222222222222227,0.0066666666666666645,0.01111111111111111,0.015555555555555555,0.02
-894.7558132475259,-675.0744171964881,-461.86102847428816,-252.35235551238466,-54.878399708596405,-55.02422292374939,343.923016210309,558.6838271005342,774.8570996064184,1005.3948151296217
"[np.float64(10.244186752474093), np.float64(20.755813247525907)]","[np.float64(17.92558280351193), np.float64(15.07441719648807)]","[np.float64(14.138971525711838), np.float64(14.861028474288162)]","[np.float64(17.647644487615338), np.float64(17.352355512384662)]","[np.float64(11.121600291403595), np.float64(13.878399708596405)]","[np.float64(10.975777076250608), np.float64(15.024222923749392)]","[np.float64(15.923016210309015), np.float64(16.076983789690985)]","[np.float64(20.683827100534245), np.float64(16.316172899465755)]","[np.float64(6.857099606418387), np.float64(18.142900393581613)]","[np.float64(22.394815129621747), np.float64(16.605184870378253)]"
3.5332181756921597,3.876284987224342,4.093786183012523,5.587883064469757,3.350891621795582,3.319582710868526,3.622228346149685,4.292412375708038,3.6325533503642244,4.48024364951405
40.203203686684574,39.39829882050017,38.92410968685493,36.221666619929316,40.66340517162486,40.74494292396133,39.98709630692271,38.51258403755355,39.96237277658868,38.14058014595853
