0.005,0.0022222222222222222,9.438791178998764
0.005,0.002777777777777778,11.839382136540797
0.005,0.003333333333333333,13.489687229790029
0.005,0.0038888888888888888,15.008891207864664
0.005,0.004,15.276733327792765
0.005,0.0044444444444444444,16.152238394509524
0.005,0.005,17.01432019729148
0.005,0.0055000000000000005,18.28135521967727
0.005,0.013000000000000001,11.619239226636678
0.005,0.022000000000000002,9.162880914146015
0.005,0.031000000000000003,8.268879309006858
0.005,0.04,7.805755280579822
0.01,0.0022222222222222222,10.726575607879651
0.01,0.003333333333333333,14.748539282878488
0.01,0.004,16.42464589060787
0.01,0.0044444444444444444,17.420941522524895
0.01,0.005555555555555556,19.39079836047217
0.01,0.006666666666666666,21.06128906716205
0.01,0.0077777777777777776,22.470933523862232
0.01,0.008888888888888889,23.575312140272473
0.01,0.01,24.310138263207158
0.01,0.011000000000000001,25.493360238444048
0.01,0.013000000000000001,21.61811620723704
0.01,0.022000000000000002,12.570915117173309
0.01,0.031000000000000003,10.347856752094941
0.01,0.04,9.311270904327166
0.015,0.003333333333333333,15.813953149223412
0.015,0.004,17.475963673820274
0.015,0.004999999999999999,4.5066976840521225
0.015,0.006666666666666666,22.061485143061923
0.015,0.008333333333333333,23.908570438942327
0.015,0.009999999999999998,25.691480370944664
0.015,0.011666666666666665,27.01581621858379
0.015,0.013000000000000001,27.925411523733104
0.015,0.013333333333333332,28.158564778943983
0.015,0.015,28.93032336556114
0.015,0.0165,29.6340020494149
0.015,0.022000000000000002,18.23332326668436
0.015,0.031000000000000003,13.050825307113278
0.015,0.04,11.100998256651708
0.02,0.0022222222222222222,13.00234196234129
0.02,0.004,18.53232570155796
0.02,0.0044444444444444444,19.451887907912635
0.02,0.006666666666666666,23.107401155903272
0.02,0.008888888888888889,25.59246101229644
0.02,0.011111111111111112,27.501819068406142
0.02,0.013000000000000001,29.023403258884457
0.02,0.013333333333333332,29.225525004075294
0.02,0.015555555555555555,30.457735667506164
0.02,0.017777777777777778,31.66833965534741
0.02,0.02,32.292135625900976
0.02,0.022000000000000002,31.404245877209842
0.02,0.022000000000000002,31.404245877209842
0.02,0.031000000000000003,16.64012370976216
0.02,0.04,13.155105910665416
0.025,0.002777777777777778,16.547272435398284
0.025,0.004,19.86960893918534
0.025,0.005555555555555556,22.755132763641317
0.025,0.008333333333333333,26.383767843296084
0.025,0.011111111111111112,28.863837064480013
0.025,0.013000000000000001,30.294261331487323
0.025,0.01388888888888889,30.757770634546866
0.025,0.016666666666666666,32.459163541283836
0.025,0.019444444444444445,33.822443539024405
0.025,0.022000000000000002,34.81396666202427
0.025,0.022222222222222223,34.92175108909219
0.025,0.025,35.685681419957135
0.025,0.027500000000000004,34.55921497488348
0.025,0.031000000000000003,24.07440054257872
0.025,0.04,16.261137139195817
0.03,0.003333333333333333,19.661006923087058
0.03,0.004,21.382369316127896
0.03,0.006666666666666666,25.693064096274938
0.03,0.009999999999999998,29.29956009519366
0.03,0.013000000000000001,31.543676946643025
0.03,0.013333333333333332,31.751938649770416
0.03,0.016666666666666666,33.649005080899734
0.03,0.019999999999999997,35.38884030200983
0.03,0.022000000000000002,36.02878654186449
0.03,0.02333333333333333,36.59705067308413
0.03,0.026666666666666665,37.812059633245404
0.03,0.03,38.405458608600675
0.03,0.031000000000000003,4.719017836981422
0.03,0.033,34.08140951153137
0.03,0.04,4.545626802897852
0.035,0.003888888888888889,22.49796526685428
0.035,0.004,22.804610507840657
0.035,0.007777777777777778,28.39554673511656
0.035,0.011666666666666667,32.03782683560258
0.035,0.013000000000000001,32.95866208273718
0.035,0.015555555555555557,34.54304074160499
0.035,0.019444444444444445,36.47766268229982
0.035,0.022000000000000002,37.630211156549706
0.035,0.023333333333333334,38.07337723803726
0.035,0.027222222222222224,39.32177559794286
0.035,0.031000000000000003,40.56468997408374
0.035,0.031111111111111114,40.540492044923305
0.035,0.035,40.83699255809538
0.035,0.038500000000000006,32.00920321189725
0.035,0.04,27.803827489642945
0.04,0.004,24.832089188646528
0.04,0.0044444444444444444,25.602630266069045
0.04,0.008888888888888889,31.510836561612724
0.04,0.013000000000000001,34.95258246264976
0.04,0.013333333333333332,34.89619362624997
0.04,0.017777777777777778,37.64316921885288
0.04,0.022000000000000002,39.389527130661
0.04,0.022222222222222223,39.44914840308323
0.04,0.026666666666666665,41.082691405010934
0.04,0.031000000000000003,42.24492077585894
0.04,0.03111111111111111,42.277307678555985
0.04,0.035555555555555556,43.58752216273824
0.04,0.04,43.607275528269504
0.04,0.04,43.607275528269504
0.04,0.044000000000000004,31.863236786950466
0.045,0.004,26.495227369053968
0.045,0.005,28.480781303884058
0.045,0.01,34.54414836932521
0.045,0.013000000000000001,36.76128337937588
0.045,0.015,37.704441357944816
0.045,0.02,40.532497142398434
0.045,0.022000000000000002,41.242263165266465
0.045,0.025,42.407188281139476
0.045,0.03,44.05910337953465
0.045,0.031000000000000003,44.42895683697208
0.045,0.035,45.067696875858864
0.045,0.04,46.226063879465855
0.045,0.04,46.226063879465855
0.045,0.045,46.2714307780302
0.045,0.0495,29.703247338030643
0.05,0.004,28.309800261948222
0.05,0.005555555555555556,31.971308775504504
0.05,0.011111111111111112,37.96100900090242
0.05,0.013000000000000001,39.00286118334911
0.05,0.016666666666666666,40.97147317706913
0.05,0.022000000000000002,43.88825205811344
0.05,0.022222222222222223,43.91157471511424
0.05,0.02777777777777778,45.774532898545566
0.05,0.031000000000000003,46.736007691884865
0.05,0.03333333333333333,47.20033307165536
0.05,0.03888888888888889,48.322089885695945
0.05,0.04,48.639201689109456
0.05,0.044444444444444446,49.42549158142718
0.05,0.05,49.17269683537177
0.05,0.05500000000000001,29.67467524066002
0.06,0.004,31.78677874763907
0.06,0.006666666666666666,37.19740850859045
0.06,0.013000000000000001,42.676301141037214
0.06,0.013333333333333332,43.046945598686605
0.06,0.019999999999999997,46.25895612135761
0.06,0.022000000000000002,47.336767808075265
0.06,0.026666666666666665,48.78239312391749
0.06,0.031000000000000003,49.37308475573026
0.06,0.03333333333333333,50.51270371656548
0.06,0.039999999999999994,51.975309681172874
0.06,0.04,51.87478077215761
0.06,0.04666666666666666,52.875015593842186
0.06,0.05333333333333333,53.90908239664434
0.06,0.06,53.884162710603356
0.06,0.066,30.181957787839234
0.07,0.004,31.178696096444977
0.07,0.007777777777777778,37.458752861708874
0.07,0.013000000000000001,41.61988250183651
0.07,0.015555555555555557,43.302062955247365
0.07,0.022000000000000002,46.25338698920076
