FS, Input, SNDR, SFDR, SNR, CIC_Bias
0.1,0.1,50.17045692204684,53.703629008674795,54.05267394273678,
FS, Input, SNDR, SFDR, SNR, CIC_Bias
0.1,0.1,50.17045692204684,53.703629008674795,54.05267394273678,
FS, Input, SNDR, SFDR, SNR, CIC_Bias
FS, Input, SNDR, SFDR, SNR, CIC_Bias
0.1,0.1,50.17045692204684,53.703629008674795,54.05267394273678,
FS, Input, SNDR, SFDR, SNR, CIC_Bias
0.1,0.1,50.17045692204684,53.703629008674795,54.05267394273678,
FS, Input, SNDR, SFDR, SNR, CIC_Bias
0.12,0.12,52.011984031079436,56.408690284672716,55.36506055522422,
FS, Input, SNDR, SFDR, SNR, CIC_Bias
0.02,0.004,19.751650396614128,28.968622071753074,21.85118605582103,
0.02,0.005,23.739281561542963,35.46939692708726,25.939286533366385,
0.02,0.006666666666666666,27.422261478910617,40.06714879890754,28.50873813403056,
0.02,0.008333333333333333,29.78909447558276,42.5311253270082,30.486369637246106,
0.02,0.009999999999999998,25.4607264739389,34.52413425994948,29.511914340216606,
0.02,0.011666666666666665,28.35947107943134,39.41732049470238,30.792821041747743,
0.02,0.013000000000000001,29.8641079468079,41.65595350019099,31.57369639723393,
0.02,0.013333333333333332,30.215574074713864,42.65799281387481,31.824309619182877,
0.02,0.015,30.53591079903733,41.189705232872,32.42089500816426,
0.02,0.016666666666666666,32.61199718963177,44.84455905369204,33.72783576411221,
0.02,0.018333333333333333,33.4866863691958,43.83373860519157,34.676714325278205,
0.02,0.019,33.8089187280858,43.56510185021074,35.01203129133745,
0.02,0.02,33.55812003358075,39.6470958862612,35.73464404793142,
0.02,0.022000000000000002,27.204527285482975,32.549676217170756,36.42124696927179,
0.02,0.022000000000000002,27.204527285482975,32.549676217170756,36.42124696927179,
0.02,0.031000000000000003,11.429391061670767,12.102655800562104,36.222819602480214,
0.02,0.04,7.600913231517158,7.850581009747344,35.94787936272907,
0.03,0.004,26.274352146496977,43.31647082214275,26.859071015967153,
0.03,0.005,28.427092868813393,44.51825662749884,28.79664907380896,
0.03,0.0077777777777777776,30.649809117438554,45.16697958280038,31.52521075114251,
0.03,0.010555555555555554,34.275595224217795,48.46431744007408,34.648682518984906,
0.03,0.013000000000000001,36.07037615873275,47.76210618357737,36.49709355474627,
0.03,0.013333333333333332,36.354340116985725,48.36594182009571,36.778390161432185,
0.03,0.01611111111111111,34.16902149668169,43.188947263382815,35.7572315904245,
0.03,0.01888888888888889,36.494863760612745,44.12676705703586,37.74808366517754,
0.03,0.021666666666666664,37.935342533678835,44.88474900538719,39.26437947530093,
0.03,0.022000000000000002,37.94032321428029,44.93138219863924,39.24787847353538,
0.03,0.024444444444444442,38.643147490224685,44.71174415388073,40.19341305639501,
0.03,0.02722222222222222,39.37941287064072,44.89406530379431,41.13851257778569,
0.03,0.028499999999999998,-6.36500287477897,43.76980346272005,-6.364987509766685,
0.03,0.03,38.12153618384544,41.126003520680655,41.9553727728685,
0.03,0.031000000000000003,37.37648389253438,46.9034926188568,42.57942257210566,
0.03,0.033,25.6132565577077,30.21205206517277,42.31826627404168,
0.03,0.04,14.72376740700046,16.08639976575637,41.12640598076478,
0.04,0.004,26.368132801428345,43.30741877885676,26.646352110409524,
0.04,0.005,28.713521943086214,44.491811380773484,29.091797016247973,
0.04,0.008888888888888889,33.699017184557206,53.0996005513052,33.97214644830677,
0.04,0.012777777777777779,36.53598298965904,48.13433918432618,36.98946158994425,
0.04,0.013000000000000001,36.51568962556951,50.165106753377174,36.919509353073074,
0.04,0.016666666666666666,38.55631582086807,47.65144172344387,39.26737528841691,
0.04,0.020555555555555556,37.93568148261321,44.73865109400545,39.80544717357539,
0.04,0.022000000000000002,38.86214150570435,45.670883120384005,40.04886638968892,
0.04,0.024444444444444446,40.16126342095873,46.05847221047516,41.62207886014493,
0.04,0.028333333333333335,41.27870333300038,46.43691805816951,43.061849033544846,
0.04,0.031000000000000003,41.3873514057757,46.646426352226584,43.25408324445941,
0.04,0.03222222222222222,41.68584450719269,47.03409283496629,43.466275000279765,
0.04,0.036111111111111115,42.60609425595084,47.216742736704475,44.822212562975274,
0.04,0.038,42.69698108295219,47.29803143352167,44.87531104830662,
0.04,0.04,41.52673615940075,44.486327335760905,45.35429021545485,
0.04,0.04,41.52673615940075,44.486327335760905,45.35429021545485,
0.04,0.044000000000000004,26.43835909446598,31.219690961827155,45.315277265708374,
0.05,0.004,26.916352512380026,42.54446021178403,27.29918420856884,
0.05,0.005,28.840065292710044,44.969970325968504,29.201384480268594,
0.05,0.010000000000000002,34.7790829163896,47.72420763049402,35.131013528143185,
0.05,0.013000000000000001,36.96217793599061,52.75981993803262,37.441448333205365,
0.05,0.015000000000000003,37.45366567695959,47.639313472660234,38.1689050048844,
0.05,0.020000000000000004,39.5952586913653,50.145873775352456,40.16465907862349,
0.05,0.022000000000000002,40.6832215163351,48.179392800721274,41.65305621421915,
0.05,0.025000000000000005,41.66624213612615,48.883633278518886,42.73014932222546,
0.05,0.030000000000000006,42.29647028008658,48.016347281233635,43.80085140134118,
0.05,0.031000000000000003,35.645199603484954,47.85838969858608,35.93409701225641,
0.05,0.035,43.18908107159209,47.5482464936958,45.315476237911945,
0.05,0.04,44.330874404519236,49.51286795131307,46.29673600210751,
0.05,0.04,44.330874404519236,49.51286795131307,46.29673600210751,
0.05,0.045000000000000005,44.807436581119745,49.1726624430469,47.195808250972235,
0.05,0.0475,45.429916231441176,50.328709997458304,47.64172720361748,
0.05,0.05,44.05387967177709,47.11367576978594,47.98303714533646,
0.05,0.05500000000000001,28.149181306685,33.23236847674225,47.69444955166037,
0.06,0.004,27.072802457365412,38.88428936864439,27.520120275373323,
0.06,0.005,29.239385558084535,43.702291121092685,29.599566166796002,
0.06,0.011111111111111112,36.350745468105195,54.45601807573078,36.643684682531955,
0.06,0.013000000000000001,37.4968248160892,55.49183387010709,37.70658284625223,
0.06,0.017222222222222222,38.48208489771318,49.81774124544387,38.97956478524212,
0.06,0.022000000000000002,41.16471631228264,49.184923536444686,42.031774168041565,
0.06,0.023333333333333334,41.58244715873478,50.67875685737806,42.327510660466885,
0.06,0.029444444444444447,43.41434347091337,50.705599835828195,44.47752005153021,
0.06,0.031000000000000003,43.0767498212887,49.19328313018245,44.50550351422801,
0.06,0.035555555555555556,44.09378358016528,48.73304344279043,46.09685150369018,
0.06,0.04,44.970544165167574,49.692846635603814,47.11612709887606,
0.06,0.041666666666666664,45.16273201169655,49.357210409556714,47.50590342742784,
0.06,0.04777777777777778,46.13796855399996,50.73998901471805,48.51198024538264,
0.06,0.05388888888888889,46.986233551919376,51.503969481148744,49.571664151551815,
0.06,0.056999999999999995,47.22334874963784,51.75844516752542,49.80861932594632,
0.06,0.06,45.74995183295662,48.566925086983034,50.14055348279422,
0.06,0.066,26.096473166645467,30.85418980481161,48.02289254563135,
0.08,0.004,27.08485162814855,45.691032640814,27.252465615287818,
0.08,0.005,27.332950596714547,47.08920993317881,27.496121352041275,
0.08,0.013000000000000001,37.043084543115626,52.76019387180416,37.29731644877952,
0.08,0.013333333333333332,37.3190597908989,53.97148443787722,37.55059275432095,
0.08,0.021666666666666667,41.26438742738037,50.88336928855264,41.877497199803095,
0.08,0.022000000000000002,41.33802477663401,50.80135405241903,41.96067625449298,
0.08,0.030000000000000002,43.64720374508324,50.957784263923585,44.67085984677468,
0.08,0.031000000000000003,43.85915588923871,51.43854941756902,44.888163847477784,
0.08,0.03833333333333333,45.44608960375865,52.267465690724265,46.70685944449079,
0.08,0.04,45.56275587734363,51.660786540239016,47.04189894201323,
0.08,0.04666666666666666,46.32896444906663,50.88235106304313,48.502383590478296,
0.08,0.055,42.70301010997255,51.73612404567068,43.38848878000982,
0.08,0.06333333333333334,48.43618142274061,53.690680245271636,50.71357089869865,
0.08,0.07166666666666667,49.18513484709695,54.781689821091774,51.48486442887294,
0.08,0.076,49.43228125390802,54.39435592536498,51.98513912811275,
0.08,0.08,48.336461076917146,51.6268346935441,52.40312903330587,
0.08,0.08800000000000001,25.54818710381125,29.919383656060262,48.80915166127666,
0.1,0.004,25.878354464103364,46.81098949236099,26.020866560805697,
0.1,0.005,28.65009069224708,48.25568097170064,28.818391701612768,
0.1,0.013000000000000001,36.7577012565065,54.943431974949334,36.90225648402567,
0.1,0.015555555555555555,38.32287550439191,53.58144977788028,38.61351846548947,
0.1,0.022000000000000002,41.132916738632936,55.18019802918913,41.45079857982158,
0.1,0.026111111111111113,42.52334750183982,52.04454137313911,43.1519404397616,
0.1,0.031000000000000003,43.489179454298814,50.61955586438623,44.48993051908165,
0.1,0.03666666666666667,44.700253451129434,51.33971952595465,45.91455851561233,
0.1,0.04,45.49184563771527,52.86815131129393,46.610453080654494,
0.1,0.04722222222222222,46.854292868745766,54.78467791718414,48.08986154812108,
0.1,0.057777777777777775,47.713173271082894,52.512221780853906,49.886395818735764,
0.1,0.06833333333333334,48.852638165090326,53.69741267475793,51.1134403329331,
0.1,0.0788888888888889,50.052194725136815,55.77415007876343,52.268485664268624,
0.1,0.08944444444444445,50.9568659832878,57.14435012374456,53.24365284770238,
0.1,0.095,51.14265387046149,56.600322846402435,53.70061986355517,
0.1,0.1,50.17045692204684,53.703629008674795,54.05267394273678,
0.1,0.11000000000000001,24.862027830304175,28.897084755973353,48.98957858920941,
0.12,0.004,26.378519545827853,45.43361177146825,26.56776361869913,
0.12,0.005,28.358087021821042,47.62096739358216,28.527455941627874,
0.12,0.013000000000000001,36.19510158781062,55.672759065720314,36.412883813894695,
0.12,0.017777777777777778,39.148962785950175,55.35060498201538,39.36891056109104,
0.12,0.022000000000000002,36.822642382498756,51.800971736735974,36.99136536958789,
0.12,0.030555555555555555,43.26369969966951,52.14580804305761,43.97533002300242,
0.12,0.031000000000000003,41.361016622011164,52.02660185455332,41.80162552761865,
0.12,0.04,42.84504465196724,52.30140563979387,43.47020556632893,
0.12,0.04333333333333333,44.7443197093369,52.88935350879886,45.63909857666231,
0.12,0.056111111111111105,47.82590552340936,55.811690041810834,49.02766928085874,
0.12,0.06888888888888889,-6.369718883597121,53.35305063022048,-6.369711067418323,
0.12,0.08166666666666667,50.028433796501304,55.32140995766194,52.1713333429686,
0.12,0.09444444444444444,51.32035132205273,57.25560838368604,53.55012650305106,
0.12,0.10722222222222222,52.43830444510108,59.75347779638909,54.62624247383965,
0.12,0.11399999999999999,52.62280260601549,59.407683919155104,54.90786305007748,
0.12,0.12,52.011984031079436,56.408690284672716,55.36506055522422,
0.12,0.132,24.815313917432086,28.76692618797574,47.93186313942041,
