FS, Input, SNDR, SFDR, SNR, CIC_Bias
0.0976,0.004,27.07963091945398,43.42173614797976,55.79620315209566,
0.0976,0.005,29.108507131225764,47.28534247010411,55.88175422076244,
0.0976,0.013000000000000001,37.3118427575879,56.92120519127511,55.7008122942037,
0.0976,0.01528888888888889,38.7293121287904,58.71421425501501,55.70588702982824,
0.0976,0.022000000000000002,-6.368717384235025,57.73819634180974,14.591060845562794,
0.0976,0.02557777777777778,43.03193390399076,57.49082224170232,55.65127670577388,
0.0976,0.031000000000000003,44.712238508179716,59.78666974623809,55.66963227683695,
0.0976,0.035866666666666665,45.9303335796465,60.611356789635764,55.62600979316837,
0.0976,0.04,46.91826659704902,64.20765591503243,55.63600822875969,
0.0976,0.046155555555555554,47.63340375288177,58.53947417986551,55.437299777662794,
0.0976,0.05644444444444444,49.17819278420832,58.14205061540602,55.431549882708524,
0.0976,0.06673333333333334,50.62379696692125,62.2838900427283,55.347446924502094,
0.0976,0.07702222222222223,51.81109310445816,62.88109537783167,55.291420333039255,
0.0976,0.08731111111111112,52.9005205796695,64.15904864946886,55.25390351528145,
0.0976,0.09272,52.861928979608365,62.48837325353793,55.05415448147361,
0.0976,0.0976,51.671155295582835,57.264598081529854,55.01475382798186,
0.0976,0.10736000000000001,24.37438133960564,28.149126042254693,49.26566767676255,
