FS, Input, SNDR, SFDR, SNR, CIC_Bias
0.02,0.004,13.871016633209914,15.948227366285586,26.426025928563494,0.8042968750000001
0.02,0.005,12.1417628860942,13.267790657007119,27.969348927912012,0.8042968750000001
0.02,0.005789473684210527,11.254520435638204,12.092766923152048,28.88625621663187,0.8042968750000001
0.02,0.006578947368421052,10.49541628455409,11.077139392267632,29.900667220444276,0.8042968750000001
0.02,0.007368421052631579,9.907974459343196,11.180026575854065,18.27943703042167,0.8042968750000001
0.02,0.008157894736842105,11.734509128864854,16.872531036797938,21.02198565400378,0.8042968750000001
0.02,0.008947368421052631,14.044725905771907,18.434772893498298,22.843805500673227,0.8042968750000001
0.02,0.009736842105263158,15.924333996456049,20.967122660884016,24.3962816435692,0.8042968750000001
0.02,0.010526315789473684,17.606866847666577,23.220585433449273,25.53023681488886,0.8042968750000001
0.02,0.01131578947368421,19.1709071755858,25.420686790555976,26.972879970083028,0.8042968750000001
0.02,0.012105263157894737,20.627605782065025,27.07903924486689,27.677592471585143,0.8042968750000001
0.02,0.012894736842105264,22.045208258608675,29.080186914829063,28.678532885908172,0.8042968750000001
0.02,0.013000000000000001,22.20453169746763,29.23914121207749,28.803761898420053,0.8042968750000001
0.02,0.013684210526315788,23.33538904906475,30.276201066199356,29.611988632456708,0.8042968750000001
0.02,0.014473684210526316,24.521026138071214,32.47154468073885,30.366674876235038,0.8042968750000001
0.02,0.015263157894736843,25.524839818099565,32.41089967731863,30.880326060173566,0.8042968750000001
0.02,0.016052631578947367,26.691838895670593,33.72275643298802,31.835047236779253,0.8042968750000001
0.02,0.016842105263157894,27.641586403563252,34.27842866354745,32.529261135880425,0.8042968750000001
0.02,0.017631578947368422,28.626707366484045,35.1491198865089,33.313149992873804,0.8042968750000001
0.02,0.018421052631578946,29.55618454690512,35.639945135826025,34.15795202759958,0.8042968750000001
0.02,0.019,30.20478962653933,36.31967314728448,34.81082331780656,0.8042968750000001
0.02,0.019210526315789473,30.401674167436553,36.3208004330584,35.045497180540266,0.8042968750000001
0.02,0.02,31.072266738248054,36.338448799949084,35.92801442325608,0.8042968750000001
0.02,0.022000000000000002,31.794318974631533,37.094708718644654,37.849726064961395,0.8042968750000001
0.02,0.022000000000000002,31.794318974631533,37.094708718644654,37.849726064961395,0.8042968750000001
0.02,0.031000000000000003,17.86388549788121,18.685896799902565,41.08701602191278,0.8042968750000001
0.02,0.04,13.816759141219787,14.080655211765801,39.445660403986494,0.8042968750000001
0.03,0.004,11.722994203252739,12.51425155697747,30.222998474949296,0.7865234374999999
0.03,0.005,10.573840721305627,11.103370811506473,31.879471171147813,0.7865234374999999
0.03,0.00631578947368421,9.385720909109876,9.674492242953441,30.51533649824193,0.7865234374999999
0.03,0.0076315789473684215,8.933012765698034,14.717758085494914,16.152975665557296,0.7865234374999999
0.03,0.008947368421052631,12.801357806590268,17.30805325759954,21.609572162629085,0.7865234374999999
0.03,0.010263157894736842,15.98852105087915,21.335450589396515,24.349770603111708,0.7865234374999999
0.03,0.011578947368421053,18.65907066679163,24.67560222359232,26.856477379982483,0.7865234374999999
0.03,0.012894736842105264,21.087496037573608,28.038851757668365,28.266210233928852,0.7865234374999999
0.03,0.013000000000000001,21.232249595759054,28.230292995127485,28.342378437527564,0.7865234374999999
0.03,0.014210526315789472,22.891674526617475,29.211163945773947,29.364682674941246,0.7865234374999999
0.03,0.015526315789473683,25.04614281538061,32.43645305350698,30.67560809234582,0.7865234374999999
0.03,0.016842105263157894,27.113415034305564,35.32681688589767,31.897450331347414,0.7865234374999999
0.03,0.018157894736842106,28.971340649609868,36.30378885445625,33.14077249047262,0.7865234374999999
0.03,0.019473684210526317,30.596255877044726,38.90590329259256,34.35890073734731,0.7865234374999999
0.03,0.020789473684210528,32.19228148292415,40.07623111013202,35.69842882110159,0.7865234374999999
0.03,0.022000000000000002,33.604390909550176,40.84585409652853,36.95241756161299,0.7865234374999999
0.03,0.02210526315789474,-6.352921627512624,40.84631550844646,-6.352917209676535,0.7865234374999999
0.03,0.023421052631578947,34.82036265349055,40.87069487321014,38.32538760099116,0.7865234374999999
0.03,0.024736842105263158,36.00550153328229,41.99436938494655,39.60484266382628,0.7865234374999999
0.03,0.02605263157894737,37.13127334590397,42.85500753171282,41.00388917666636,0.7865234374999999
0.03,0.02736842105263158,37.87502385158024,42.900919261962486,42.08594716226479,0.7865234374999999
0.03,0.028499999999999998,38.65733321031729,43.49113166466404,43.19719108416286,0.7865234374999999
0.03,0.02868421052631579,38.71560083695829,43.665687542415995,43.246094708245124,0.7865234374999999
0.03,0.03,39.15523474632427,43.3753875666845,44.27038991534453,0.7865234374999999
0.03,0.031000000000000003,39.305941525137214,42.98974852981534,44.94159527626657,0.7865234374999999
0.03,0.033,35.7302691465923,41.25495381820721,45.551473593039596,0.7865234374999999
0.03,0.04,21.39510544953832,22.72010963805505,44.32304858138215,0.7865234374999999
0.04,0.004,-6.791172015080479,11.14081418038488,-6.776117379538778,0.7728515624999999
0.04,0.005,9.959302040080598,10.390088481717967,32.364622025842195,0.7728515624999999
0.04,0.006842105263157895,9.084481155096682,9.394984037602754,34.564299034259776,0.7728515624999999
0.04,0.00868421052631579,-6.709514834628579,15.945963961403415,-6.707851099633579,0.7728515624999999
0.04,0.010526315789473686,15.861987117490004,21.255346103637095,24.143024249694363,0.7728515624999999
0.04,0.01236842105263158,-6.421635171475621,26.96490516722067,-6.421279287293524,0.7728515624999999
0.04,0.013000000000000001,20.72619467492066,28.43968365556213,27.627784978151343,0.7728515624999999
0.04,0.014210526315789476,22.728259151664034,31.077826814952672,28.88863865534516,0.7728515624999999
0.04,0.01605263157894737,25.722197246969465,35.303216938571,30.83385404149169,0.7728515624999999
0.04,0.017894736842105265,28.51771006810717,39.079170205801546,32.459467716361885,0.7728515624999999
0.04,0.01973684210526316,30.643846655900866,39.713374064256435,33.982105325058235,0.7728515624999999
0.04,0.021578947368421055,33.35984482737088,43.4079969893227,35.84288453349607,0.7728515624999999
0.04,0.022000000000000002,33.96880163869563,44.171374447845054,36.364229136783926,0.7728515624999999
0.04,0.02342105263157895,35.602893239238526,46.01013557586759,37.74364263817465,0.7728515624999999
0.04,0.025263157894736845,37.75492800282152,46.96783041570906,39.9095375448457,0.7728515624999999
0.04,0.02710526315789474,39.49927764836727,48.0283987740261,41.66680304725405,0.7728515624999999
0.04,0.028947368421052635,41.015616100273846,48.523851003127874,43.32641913753552,0.7728515624999999
0.04,0.03078947368421053,42.13589280899186,48.43455457916258,44.800588002413846,0.7728515624999999
0.04,0.031000000000000003,42.39351415041468,48.77857945894111,45.029564775292684,0.7728515624999999
0.04,0.03263157894736842,43.41972176579244,49.60608920234581,46.25293354637276,0.7728515624999999
0.04,0.034473684210526316,44.36699611565926,50.47558973725292,47.45475226499924,0.7728515624999999
0.04,0.03631578947368421,44.93848079288245,50.34817358799899,48.36044804641901,0.7728515624999999
0.04,0.038,45.546373270534495,50.877670546875066,49.13204399938061,0.7728515624999999
0.04,0.038157894736842106,45.66984494708734,51.0644201619307,49.28614538308026,0.7728515624999999
0.04,0.04,45.621447247487225,50.09492509057998,49.765464983439365,0.7728515624999999
0.04,0.04,45.621447247487225,50.09492509057998,49.765464983439365,0.7728515624999999
0.04,0.044000000000000004,35.066710955552566,40.611346804117524,49.014142870438505,0.7728515624999999
0.05,0.004,10.595068711888931,11.122288180321547,32.10492663866145,0.7605468750000002
0.05,0.005,9.858525781787916,10.259100341099057,33.34747667917364,0.7605468750000002
0.05,0.00736842105263158,8.615179314979807,9.68716977281769,17.007617436822542,0.7605468750000002
0.05,0.009736842105263158,13.781230150107746,18.652208106652004,22.627749811473517,0.7605468750000002
0.05,0.012105263157894737,18.67243506733956,26.23504413267732,26.359145617047947,0.7605468750000002
0.05,0.013000000000000001,20.220861972045924,28.03366382804763,27.059916187315874,0.7605468750000002
0.05,0.014473684210526316,22.805608316544852,31.497181677825967,28.592248118240864,0.7605468750000002
0.05,0.016842105263157894,26.564813140840787,36.6543356117967,30.946936579268296,0.7605468750000002
0.05,0.019210526315789477,30.133496057920976,41.325871352372246,33.154770410228046,0.7605468750000002
0.05,0.021578947368421055,33.33843873734407,45.6852885287785,35.47991769326692,0.7605468750000002
0.05,0.022000000000000002,33.90682433138254,46.308811212336586,35.94914215500454,0.7605468750000002
0.05,0.023947368421052634,36.34971181650614,49.57716568458967,37.97230523595794,0.7605468750000002
0.05,0.026315789473684213,39.16576910502635,53.23171845959193,40.358852167012515,0.7605468750000002
0.05,0.02868421052631579,41.68969733264059,56.20260680112767,42.64342474293558,0.7605468750000002
0.05,0.031000000000000003,44.19611477397503,60.26253442735804,44.98460911970472,0.7605468750000002
0.05,0.03105263157894737,44.15174187023184,60.11677566930657,44.94449201691659,0.7605468750000002
0.05,0.03342105263157895,46.27530397134976,60.79918806407514,46.974692471900916,0.7605468750000002
0.05,0.03578947368421053,47.82037035375396,62.10149682003729,48.43973656646067,0.7605468750000002
0.05,0.038157894736842106,48.9407886497216,60.062071345688615,49.78381109132207,0.7605468750000002
0.05,0.04,50.09176733950527,62.95907969816611,50.72414570236275,0.7605468750000002
0.05,0.04052631578947368,50.2314433643883,63.40428663566444,50.8565343517273,0.7605468750000002
0.05,0.04289473684210526,50.9944913052237,63.75035766905852,51.63381927055977,0.7605468750000002
0.05,0.045263157894736845,51.625435570081066,64.6737206369922,52.24404858275384,0.7605468750000002
0.05,0.0475,52.34282279809007,65.65920798726991,52.982622341348886,0.7605468750000002
0.05,0.04763157894736842,52.190253132546474,65.68607911025077,52.795559731538575,0.7605468750000002
0.05,0.05,51.78091419286045,60.056293662801565,53.22872130898499,0.7605468750000002
0.05,0.05500000000000001,32.68316903410175,36.99904608801407,49.91744770466557,0.7605468750000002
0.06,0.004,10.458564760953546,10.952079185963644,32.116334886291995,0.7455078124999999
0.06,0.005,9.736434540308906,10.126949282495374,33.7911283563533,0.7455078124999999
