1.009733516483516496e+03
1.010740705433746371e+03
1.011136320305052436e+03
1.010600732600732613e+03
1.011272893772893781e+03
1.011380952380952408e+03
1.011048534798534774e+03
1.010945422535211264e+03
1.011427816901408505e+03
1.011222527472527418e+03
1.012096153846153811e+03
1.011782650142993361e+03
1.011693223443223474e+03
1.011274809160305381e+03
1.011155386081982897e+03
1.010653846153846189e+03
1.010616777883698774e+03
1.012057692307692264e+03
1.011744274809160288e+03
1.011012404580152634e+03
1.011419413919414069e+03
1.011935176358436593e+03
1.011310114503816749e+03
1.011294602012808809e+03
1.011427073403241138e+03
1.011630036630036670e+03
1.011369876072451007e+03
1.012380362249761674e+03
1.011451967063129132e+03
1.011287213740458128e+03
1.011450704225352069e+03
1.010845950704225402e+03
1.011532051282051270e+03
1.011347328244274763e+03
1.011546234509056262e+03
1.011504578754578802e+03
1.012301282051282101e+03
1.011570066730219310e+03
1.011333015267175597e+03
1.011448999046711265e+03
1.011369274809160288e+03
1.011648854961832058e+03
1.011764084507042298e+03
1.011278388278388320e+03
1.011305052430886576e+03
1.011460438512869359e+03
1.012062917063870373e+03
1.011209723546234500e+03
1.011267399267399242e+03
1.011506410256410277e+03
1.011280534351145093e+03
1.011142040038131540e+03
1.011551282051282101e+03
1.011543893129770936e+03
1.011689844464775888e+03
1.011610805860805840e+03
1.011142605633802873e+03
1.010937785910338562e+03
1.010865316901408505e+03
1.010998168498168525e+03
1.010985361390667890e+03
1.011069597069597080e+03
1.011270814272644088e+03
1.011503663003663064e+03
1.012101648351648464e+03
1.012084172003659660e+03
1.011334249084249109e+03
1.011816901408450690e+03
1.010918017159199280e+03
1.010993832599119060e+03
1.010944542253521149e+03
1.010915750915750891e+03
1.011117108874656878e+03
1.011523767605633793e+03
1.010882042253521149e+03
1.010945422535211264e+03
1.010785305343511482e+03
1.011075937785910355e+03
1.011177655677655707e+03
1.010726232394366207e+03
1.010577310155535201e+03
1.010741758241758248e+03
