FS, Input, SNDR, SFDR, SNR, CIC_Bias
0.105,0.004,26.696040458265276,42.628883755763994,26.942768415439616,0.645
0.105,0.005,28.541752864815496,45.72236496850212,28.800478669120753,0.645
0.105,0.010263157894736842,34.740291282962886,51.34309168427042,34.93534309607898,0.645
0.105,0.013000000000000001,36.88227865819985,53.14757306136198,37.036228699068,0.645
0.105,0.015526315789473683,38.34521790666214,48.841341168441545,38.78217744040382,0.645
0.105,0.020789473684210528,39.990391673997166,54.32569084564474,40.31647563816959,0.645
0.105,0.022000000000000002,41.41244147741047,55.21217933154989,41.7488105372623,0.645
0.105,0.02605263157894737,42.82281204271989,59.724379912859035,43.10310538766478,0.645
0.105,0.031000000000000003,44.34174927797456,59.00197268847292,44.69812790252518,0.645
0.105,0.03131578947368421,44.386824043278025,58.653729856011296,44.74227204211347,0.645
0.105,0.03657894736842105,45.58514742213514,60.04503774663047,45.921156452806365,0.645
0.105,0.04,45.92997299434864,59.95429231397772,46.30287448310237,0.645
0.105,0.04184210526315789,46.57447220902345,59.896076475455814,46.92769970545907,0.645
0.105,0.04710526315789473,47.34380146754411,60.1144067230087,47.698281640072196,0.645
0.105,0.05236842105263158,48.64653297174398,63.84304754501241,48.94929202561861,0.645
0.105,0.057631578947368416,49.49050500584381,64.57605325049876,49.76539430823273,0.645
0.105,0.06289473684210527,50.014250710318215,67.6279462861256,50.21784504402166,0.645
0.105,0.06815789473684211,50.79520957621203,66.41058954103343,51.06023652747494,0.645
0.105,0.07342105263157896,51.06899645174563,63.09345064086919,51.509109281996416,0.645
0.105,0.07868421052631579,51.43641372252936,65.87966149891824,51.72476349243701,0.645
0.105,0.08394736842105263,52.48332885551874,64.26314211860343,53.01827180895888,0.645
0.105,0.08921052631578948,52.9565666934916,64.03382310223972,53.665476526274546,0.645
0.105,0.09447368421052632,52.459589202518934,60.80274976674981,53.92767317645542,0.645
0.105,0.09973684210526317,51.74268973208919,57.198340338659065,54.22934297541484,0.645
0.105,0.09974999999999999,51.657476555714595,57.12355960550843,54.131219162770385,0.645
0.105,0.105,50.81741912530557,54.314650582310605,54.83981005123692,0.645
0.105,0.1155,29.839607337693373,32.50580742604855,49.21779236465617,0.645
