FS, Input, SNDR
0.16,0.022222222222222223,38.38640278280886,56.15784731316105,38.8910015933628660.5089843749999999
0.16,0.031000000000000003,41.27932939308495,58.04992053637908,41.6561439275050560.5089843749999999
0.16,0.03944444444444444,43.17708345102293,61.551264351325145,43.510909711624340.5089843749999999
0.16,0.04,43.024803242671794,58.41100884105347,43.62289260833690.5089843749999999
0.16,0.056666666666666664,46.240678604856924,62.31949368194681,46.556092192524480.5089843749999999
0.16,0.07388888888888889,48.483542477105914,67.13754747669874,48.782403372776160.5089843749999999
0.16,0.09111111111111111,49.598641477950636,63.40142838357494,50.4800686753482350.5089843749999999
0.16,0.10833333333333334,51.08828856027873,63.98684909060236,51.801575737962730.5089843749999999
0.16,0.12555555555555556,52.08966140265333,65.91129699708573,52.684491766507540.5089843749999999
0.16,0.14277777777777778,53.30438304064511,69.5654372478752,53.809030318598740.5089843749999999
0.16,0.16,52.50811686117654,61.25779442132733,54.5600411260041160.5089843749999999
0.16,0.17600000000000002,24.62133994814711,29.84929992253392,49.1925511562359860.5089843749999999
0.18,0.004,23.03081827515738,38.00311304644909,23.8185976950895650.46249999999999997
0.18,0.005,25.65083562074298,41.327036196825595,26.1982443297649330.46249999999999997
0.18,0.013000000000000001,33.66133912746632,50.84103780218287,34.0043208373589960.46249999999999997
0.18,0.022000000000000002,37.674918481529566,55.73887336705748,38.002709451736030.46249999999999997
0.18,0.024444444444444446,38.95845974424004,56.966579036781056,39.195777429952290.46249999999999997
0.18,0.031000000000000003,40.84603188539435,60.34245998652405,41.064305499919350.46249999999999997
0.18,0.04,42.7608977846178,62.666056135729576,43.1393926961133540.46249999999999997
0.18,0.04388888888888889,43.74492836567117,60.7672868444421,44.070404991108420.46249999999999997
0.18,0.06333333333333334,46.82934311305483,65.25032334958308,47.081398454659160.46249999999999997
0.18,0.08277777777777778,48.959001177650336,69.44772274086863,49.147909980232940.46249999999999997
0.18,0.10222222222222223,49.83242389476533,63.33991510198031,50.743223090398180.46249999999999997
0.18,0.12166666666666667,51.48020069327809,66.83224990025512,52.11979686402640.46249999999999997
0.18,0.14111111111111113,52.55125332926063,68.58742607188559,53.105625824871440.46249999999999997
0.18,0.16055555555555556,53.29395184865092,68.08185039635512,54.1367404064456960.46249999999999997
0.18,0.18,46.587622190389524,54.277854153725386,54.3058497788841450.46249999999999997
0.18,0.198,25.097727991657166,30.38566494932477,48.978180951494820.46249999999999997
0.2,0.004,22.70060867105258,36.5461455240238,23.6174211317218340.4146484374999999
0.2,0.005,24.989419731971374,40.23505642435083,25.718427735607290.4146484374999999
0.2,0.013000000000000001,32.68883035090849,49.470113707048164,33.199402252881950.4146484374999999
0.2,0.022000000000000002,37.00011835516375,56.51071966801999,37.186777415567310.4146484374999999
0.2,0.02666666666666667,38.96715672573721,56.86063754908618,39.28835455761220.4146484374999999
0.2,0.031000000000000003,40.334185750628144,58.22818302878499,40.496952703412220.4146484374999999
0.2,0.04,42.410351414945566,61.846840352282165,42.610166609657610.4146484374999999
0.2,0.04833333333333333,43.897115438548504,62.91193138421184,44.17728083586620.4146484374999999
0.2,0.07,47.018534770191565,63.67459119897883,47.294796094754790.4146484374999999
0.2,0.09166666666666667,49.206836628583915,65.96448065981217,49.577031396050670.4146484374999999
0.2,0.11333333333333334,49.779713098631895,61.97976383035234,51.014526405683010.4146484374999999
0.2,0.135,51.322705250526084,65.44623274693855,52.1843235747482840.4146484374999999
0.2,0.15666666666666668,52.06090566512991,64.84765179077006,53.13386640839010.4146484374999999
0.2,0.17833333333333334,47.119344599725295,54.72248897580375,53.2441233075050850.4146484374999999
0.2,0.2,39.36930129302691,45.775795229756795,52.397507747966610.4146484374999999
0.2,0.22000000000000003,25.388620255797537,30.64985193595475,48.444191165308860.4146484374999999
