-0.03,-0.02333333333333333,-0.016666666666666666,-0.010000000000000002,-0.003333333333333334,0.003333333333333334,0.009999999999999995,0.016666666666666663,0.02333333333333333,0.03
-920.6855876639145,-706.6659583510412,-495.9718309859155,-276.064048081593,-66.663772691397,-66.58189524674539,344.5275939530083,558.1273753870439,779.0963366636391,1004.2391330743079
"[np.float64(13.314412336085525), np.float64(11.685587663914475)]","[np.float64(9.33404164895876), np.float64(11.66595835104124)]","[np.float64(12.028169014084483), np.float64(9.971830985915517)]","[np.float64(11.935951918407), np.float64(11.064048081593)]","[np.float64(10.336227308603), np.float64(6.663772691397)]","[np.float64(9.41810475325461), np.float64(7.58189524674539)]","[np.float64(13.527593953008306), np.float64(12.472406046991694)]","[np.float64(10.127375387043912), np.float64(10.872624612956088)]","[np.float64(10.096336663639136), np.float64(10.903663336360864)]","[np.float64(10.239133074307915), np.float64(11.760866925692085)]"
2.8274252110193903,2.8705724087618907,3.4448838822529937,2.500551533066085,2.2116197239738424,2.18950772822648,2.742298243603922,3.148643490091577,2.8421988601735864,3.037137133585957
42.138790282125676,42.00724268023976,40.423121052435974,43.2058966200864,44.27240371493839,44.359683155435306,42.40431909424879,41.20414300887512,42.09352358545268,41.51732476961278
