-0.01,-0.0077777777777777776,-0.005555555555555556,-0.003333333333333334,-0.0011111111111111113,0.0011111111111111113,0.0033333333333333322,0.005555555555555555,0.0077777777777777776,0.01
-805.9710859508157,-591.9224494765035,-370.45207387223735,-174.70311456499303,-5.0224025187696775,-5.338345406951969,345.80914320314866,570.1075059353503,782.4936425284573,988.9023491756749
"[np.float64(26.028914049184323), np.float64(26.971085950815677)]","[np.float64(24.077550523496484), np.float64(19.922449476503516)]","[np.float64(34.54792612776265), np.float64(25.45207387223735)]","[np.float64(18.29688543500697), np.float64(20.70311456499303)]","[np.float64(20.977597481230323), np.float64(6.0224025187696775)]","[np.float64(23.66165459304803), np.float64(5.338345406951969)]","[np.float64(25.809143203148665), np.float64(27.190856796851335)]","[np.float64(24.107505935350332), np.float64(23.892494064649668)]","[np.float64(49.49364252845726), np.float64(28.506357471542742)]","[np.float64(28.902349175674885), np.float64(32.097650824325115)]"
6.002308955464482,6.1012338770981405,8.626676466905488,6.076387394896934,4.244707438312394,4.379550620879384,5.970197552662864,5.9600348363403794,7.118127301751217,9.04020416245199
35.600245884246284,35.45825934402237,32.449742591270876,35.49370372136846,38.609657557271355,38.33802179462857,35.64683876260116,35.66163684043789,34.11929778970925,32.04304803192914
